,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,weight_decay,p,num_drop_layers,pretrained
860,29,21,1.609504733,0.4046,39.03350019,1543.015712,0.3785,11181642,0.001,32,0.9,0.001,0.3,4,[False]
861,29,22,1.584080691,0.4154,39.46494436,1617.336594,0.3545,11181642,0.001,32,0.9,0.001,0.3,4,[False]
862,29,23,1.588541931,0.4198,40.1217556,1693.686146,0.3859,11181642,0.001,32,0.9,0.001,0.3,4,[False]
863,29,24,1.547283652,0.4222,40.06334615,1769.265525,0.386,11181642,0.001,32,0.9,0.001,0.3,4,[False]
864,29,25,1.530388979,0.4368,40.05192256,1844.9442,0.3899,11181642,0.001,32,0.9,0.001,0.3,4,[False]
865,29,26,1.516338372,0.4468,39.97260189,1920.305456,0.3956,11181642,0.001,32,0.9,0.001,0.3,4,[False]
866,29,27,1.507730207,0.4466,39.97410154,1995.690011,0.4005,11181642,0.001,32,0.9,0.001,0.3,4,[False]
867,29,28,1.478465071,0.4598,39.98709607,2071.331787,0.3898,11181642,0.001,32,0.9,0.001,0.3,4,[False]
868,29,29,1.460565184,0.4628,39.89482737,2147.15257,0.4089,11181642,0.001,32,0.9,0.001,0.3,4,[False]
869,29,30,1.431223382,0.4844,39.477983,2222.441518,0.4066,11181642,0.001,32,0.9,0.001,0.3,4,[False]
870,30,1,2.315698814,0.1222,41.3635428,43.21475005,0.1328,11181642,0.001,32,0.9,0.001,0.3,5,[False]
871,30,2,2.254649892,0.1538,40.26633239,119.4329634,0.1001,11181642,0.001,32,0.9,0.001,0.3,5,[False]
872,30,3,2.226265814,0.1672,40.11172104,194.6448271,0.1268,11181642,0.001,32,0.9,0.001,0.3,5,[False]
873,30,4,2.158016461,0.1882,40.81171131,271.8203208,0.152,11181642,0.001,32,0.9,0.001,0.3,5,[False]
874,30,5,2.101534122,0.2064,40.62834048,348.8548014,0.2139,11181642,0.001,32,0.9,0.001,0.3,5,[False]
875,30,6,2.039554875,0.2278,40.80727291,425.7535861,0.229,11181642,0.001,32,0.9,0.001,0.3,5,[False]
876,30,7,2.018970997,0.237,40.83694243,502.8616056,0.2649,11181642,0.001,32,0.9,0.001,0.3,5,[False]
877,30,8,2.00073809,0.2488,40.75670838,580.3152065,0.2499,11181642,0.001,32,0.9,0.001,0.3,5,[False]
878,30,9,1.959374438,0.259,40.39987826,657.0928323,0.297,11181642,0.001,32,0.9,0.001,0.3,5,[False]
879,30,10,1.941615582,0.2682,40.71660852,733.8640521,0.3,11181642,0.001,32,0.9,0.001,0.3,5,[False]
880,30,11,1.909973861,0.2806,40.72148895,810.6302516,0.3007,11181642,0.001,32,0.9,0.001,0.3,5,[False]
881,30,12,1.883305332,0.297,40.11585641,886.470001,0.2935,11181642,0.001,32,0.9,0.001,0.3,5,[False]
882,30,13,1.867398523,0.2982,40.12362909,961.7909961,0.297,11181642,0.001,32,0.9,0.001,0.3,5,[False]
883,30,14,1.841273512,0.3086,40.01291919,1036.816312,0.3179,11181642,0.001,32,0.9,0.001,0.3,5,[False]
884,30,15,1.831535738,0.3188,40.05741167,1111.665705,0.316,11181642,0.001,32,0.9,0.001,0.3,5,[False]
885,30,16,1.793340125,0.3234,39.94084024,1186.583531,0.3158,11181642,0.001,32,0.9,0.001,0.3,5,[False]
886,30,17,1.776077294,0.3392,40.13343668,1261.614616,0.3005,11181642,0.001,32,0.9,0.001,0.3,5,[False]
887,30,18,1.74866929,0.344,40.04678226,1336.56309,0.3002,11181642,0.001,32,0.9,0.001,0.3,5,[False]
888,30,19,1.72830466,0.356,39.93434763,1411.229582,0.335,11181642,0.001,32,0.9,0.001,0.3,5,[False]
889,30,20,1.69866002,0.364,40.05671549,1486.039386,0.32,11181642,0.001,32,0.9,0.001,0.3,5,[False]
890,30,21,1.679917487,0.3648,40.02100992,1561.097726,0.3398,11181642,0.001,32,0.9,0.001,0.3,5,[False]
891,30,22,1.656043315,0.3818,40.1319685,1636.999283,0.3611,11181642,0.001,32,0.9,0.001,0.3,5,[False]
892,30,23,1.636943852,0.3908,39.61103535,1713.654282,0.3649,11181642,0.001,32,0.9,0.001,0.3,5,[False]
893,30,24,1.624127282,0.3996,38.70597601,1790.003883,0.3714,11181642,0.001,32,0.9,0.001,0.3,5,[False]
894,30,25,1.608530811,0.4076,38.63421059,1863.170772,0.3731,11181642,0.001,32,0.9,0.001,0.3,5,[False]
895,30,26,1.588860867,0.413,38.71539783,1936.827177,0.385,11181642,0.001,32,0.9,0.001,0.3,5,[False]
896,30,27,1.566241502,0.4224,38.69117498,2011.348594,0.386,11181642,0.001,32,0.9,0.001,0.3,5,[False]
897,30,28,1.554130202,0.43,38.61019564,2084.928299,0.384,11181642,0.001,32,0.9,0.001,0.3,5,[False]
898,30,29,1.537907191,0.4338,38.56172252,2158.341848,0.3879,11181642,0.001,32,0.9,0.001,0.3,5,[False]
899,30,30,1.52371035,0.4306,38.47361279,2231.419979,0.391,11181642,0.001,32,0.9,0.001,0.3,5,[False]
