,run,epoch,loss,train_accuracy,epoch duration,run duration,test_accuracy,total parameters,lr,batch_size,momentum,weight_decay,pretrained
234,3,75,0.005590577,1,25.93834352,4394.139352,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
235,3,76,0.005590578,1,25.96387625,4453.065079,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
236,3,77,0.005590578,1,25.99651027,4511.985512,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
237,3,78,0.005590577,1,25.97168064,4571.016775,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
238,3,79,0.005590576,1,25.95878029,4629.964472,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
239,3,80,0.005590578,1,25.96536088,4688.919605,0.8854,11181642,0.01,64,0.9,0.005,"[True, 40]"
240,4,1,2.192733011,0.204,39.2776053,41.7619648,0.1024,11181642,0.01,64,0.9,0.001,[False]
241,4,2,2.133496521,0.2712,39.21017647,113.9798672,0.1646,11181642,0.01,64,0.9,0.001,[False]
242,4,3,1.917366325,0.3264,39.20926976,186.2278099,0.2232,11181642,0.01,64,0.9,0.001,[False]
243,4,4,1.786933444,0.3678,39.17907166,258.2999141,0.2606,11181642,0.01,64,0.9,0.001,[False]
244,4,5,1.649927168,0.4228,39.20568371,330.5532165,0.2904,11181642,0.01,64,0.9,0.001,[False]
245,4,6,1.533419307,0.4632,39.20463872,402.6010218,0.3329,11181642,0.01,64,0.9,0.001,[False]
246,4,7,1.421969649,0.5012,39.23644829,474.7614219,0.372,11181642,0.01,64,0.9,0.001,[False]
247,4,8,1.286006715,0.5424,39.21426368,547.0572143,0.3957,11181642,0.01,64,0.9,0.001,[False]
248,4,9,1.136042294,0.6076,39.20036077,619.2584167,0.4202,11181642,0.01,64,0.9,0.001,[False]
249,4,10,1.005851505,0.6538,39.29148602,691.4209955,0.4094,11181642,0.01,64,0.9,0.001,[False]
250,4,11,0.901046375,0.6994,39.2721355,763.6380241,0.4319,11181642,0.01,64,0.9,0.001,[False]
251,4,12,0.75852603,0.7502,39.31202173,835.9916806,0.4479,11181642,0.01,64,0.9,0.001,[False]
252,4,13,0.649277602,0.7876,39.20748091,908.1589885,0.4529,11181642,0.01,64,0.9,0.001,[False]
253,4,14,0.609014227,0.8054,39.26722503,980.234508,0.4721,11181642,0.01,64,0.9,0.001,[False]
254,4,15,0.468623169,0.86,39.20393777,1052.358407,0.4831,11181642,0.01,64,0.9,0.001,[False]
255,4,16,0.415546681,0.8856,39.22098088,1124.541234,0.4913,11181642,0.01,64,0.9,0.001,[False]
256,4,17,0.298774791,0.92,39.24922848,1196.673549,0.494,11181642,0.01,64,0.9,0.001,[False]
257,4,18,0.193860359,0.9484,39.18274784,1268.759276,0.5188,11181642,0.01,64,0.9,0.001,[False]
258,4,19,0.142420502,0.9612,39.21521711,1340.851568,0.5253,11181642,0.01,64,0.9,0.001,[False]
259,4,20,0.109084266,0.971,39.18005443,1413.194932,0.5356,11181642,0.01,64,0.9,0.001,[False]
260,4,21,0.05397145,0.9888,39.20077276,1485.799373,0.5331,11181642,0.01,64,0.9,0.001,[False]
261,4,22,0.021447837,0.9962,39.17615938,1558.07399,0.5524,11181642,0.01,64,0.9,0.001,[False]
262,4,23,0.0059649,0.9996,39.14028764,1630.523172,0.5555,11181642,0.01,64,0.9,0.001,[False]
263,4,24,0.002145129,1,39.12137699,1702.407901,0.5531,11181642,0.01,64,0.9,0.001,[False]
264,4,25,0.001698079,1,39.11491561,1774.487657,0.5551,11181642,0.01,64,0.9,0.001,[False]
265,4,26,0.001496178,1,39.15814519,1846.460028,0.5562,11181642,0.01,64,0.9,0.001,[False]
266,4,27,0.001378764,1,39.14936614,1918.446552,0.5574,11181642,0.01,64,0.9,0.001,[False]
267,4,28,0.001337932,1,39.15046668,1990.433204,0.5579,11181642,0.01,64,0.9,0.001,[False]
268,4,29,0.001314376,1,39.16679025,2062.518958,0.558,11181642,0.01,64,0.9,0.001,[False]
269,4,30,0.001304212,1,39.15827847,2134.661026,0.5588,11181642,0.01,64,0.9,0.001,[False]
270,4,31,0.001303101,1,39.08982897,2206.771546,0.5593,11181642,0.01,64,0.9,0.001,[False]
271,4,32,0.001308603,1,39.11974883,2279.038649,0.559,11181642,0.01,64,0.9,0.001,[False]
272,4,33,0.001319185,1,39.09054327,2351.003248,0.5584,11181642,0.01,64,0.9,0.001,[False]
273,4,34,0.001334014,1,39.13085651,2423.057059,0.5578,11181642,0.01,64,0.9,0.001,[False]
274,4,35,0.001352333,1,39.07786894,2495.028957,0.5577,11181642,0.01,64,0.9,0.001,[False]
275,4,36,0.001373313,1,39.11240149,2567.043718,0.5574,11181642,0.01,64,0.9,0.001,[False]
276,4,37,0.001334422,1,39.11638236,2639.162841,0.5569,11181642,0.01,64,0.9,0.001,[False]
277,4,38,0.00133921,1,39.13830376,2711.20515,0.5571,11181642,0.01,64,0.9,0.001,[False]
278,4,39,0.001344289,1,39.09021187,2783.079671,0.5572,11181642,0.01,64,0.9,0.001,[False]
279,4,40,0.001349549,1,39.1629231,2855.279243,0.5574,11181642,0.01,64,0.9,0.001,[False]
280,4,41,0.001354942,1,39.10695767,2927.290204,0.5576,11181642,0.01,64,0.9,0.001,[False]
281,4,42,0.001348351,1,39.10965919,2999.367695,0.5577,11181642,0.01,64,0.9,0.001,[False]
282,4,43,0.001349447,1,39.2440486,3071.644404,0.5577,11181642,0.01,64,0.9,0.001,[False]
283,4,44,0.001350543,1,39.19024515,3143.808466,0.5575,11181642,0.01,64,0.9,0.001,[False]
284,4,45,0.001351651,1,39.15322876,3216.169885,0.5576,11181642,0.01,64,0.9,0.001,[False]
285,4,46,0.001352766,1,39.17702675,3288.311753,0.5576,11181642,0.01,64,0.9,0.001,[False]
286,4,47,0.001351497,1,39.14179897,3360.400441,0.5576,11181642,0.01,64,0.9,0.001,[False]
287,4,48,0.001351726,1,39.15007925,3432.485441,0.5576,11181642,0.01,64,0.9,0.001,[False]
288,4,49,0.001351959,1,39.19084573,3504.656087,0.5575,11181642,0.01,64,0.9,0.001,[False]
289,4,50,0.001352198,1,39.26185894,3576.736179,0.5575,11181642,0.01,64,0.9,0.001,[False]
290,4,51,0.001352432,1,39.18422461,3648.969019,0.5575,11181642,0.01,64,0.9,0.001,[False]
291,4,52,0.001352175,1,39.2063024,3721.105256,0.5575,11181642,0.01,64,0.9,0.001,[False]
292,4,53,0.001352199,1,39.20866585,3793.254896,0.5575,11181642,0.01,64,0.9,0.001,[False]
293,4,54,0.001352231,1,39.19537377,3865.390178,0.5575,11181642,0.01,64,0.9,0.001,[False]
294,4,55,0.00135225,1,39.15134335,3937.501375,0.5575,11181642,0.01,64,0.9,0.001,[False]
295,4,56,0.001352267,1,39.22769809,4009.762734,0.5575,11181642,0.01,64,0.9,0.001,[False]
296,4,57,0.001352172,1,39.17955279,4081.82833,0.5575,11181642,0.01,64,0.9,0.001,[False]
297,4,58,0.001352121,1,39.24006605,4154.138955,0.5575,11181642,0.01,64,0.9,0.001,[False]
298,4,59,0.001352069,1,39.20400739,4226.347669,0.5575,11181642,0.01,64,0.9,0.001,[False]
299,4,60,0.001352017,1,39.21725965,4298.556697,0.5575,11181642,0.01,64,0.9,0.001,[False]
300,4,61,0.001351954,1,39.20940495,4370.714958,0.5575,11181642,0.01,64,0.9,0.001,[False]
301,4,62,0.001351902,1,39.25984263,4442.917701,0.5575,11181642,0.01,64,0.9,0.001,[False]
302,4,63,0.001351902,1,39.21674037,4515.245862,0.5575,11181642,0.01,64,0.9,0.001,[False]
303,4,64,0.001351904,1,39.22669268,4587.477129,0.5575,11181642,0.01,64,0.9,0.001,[False]
304,4,65,0.001351903,1,39.19727039,4659.721023,0.5575,11181642,0.01,64,0.9,0.001,[False]
305,4,66,0.001351902,1,39.23902917,4731.898962,0.5575,11181642,0.01,64,0.9,0.001,[False]
306,4,67,0.001351902,1,39.19441175,4804.115062,0.5575,11181642,0.01,64,0.9,0.001,[False]
307,4,68,0.001351902,1,39.22612762,4876.304037,0.5575,11181642,0.01,64,0.9,0.001,[False]
308,4,69,0.001351902,1,39.15904903,4948.482818,0.5575,11181642,0.01,64,0.9,0.001,[False]
309,4,70,0.001351903,1,39.18908906,5020.794354,0.5575,11181642,0.01,64,0.9,0.001,[False]
310,4,71,0.001351902,1,39.23843098,5093.011589,0.5575,11181642,0.01,64,0.9,0.001,[False]
311,4,72,0.001351902,1,39.26874971,5165.371841,0.5575,11181642,0.01,64,0.9,0.001,[False]
312,4,73,0.001351901,1,39.21784186,5237.517622,0.5575,11181642,0.01,64,0.9,0.001,[False]
313,4,74,0.001351903,1,39.1906867,5309.765902,0.5575,11181642,0.01,64,0.9,0.001,[False]
314,4,75,0.001351903,1,39.23021102,5381.971923,0.5575,11181642,0.01,64,0.9,0.001,[False]
315,4,76,0.001351902,1,39.25340104,5454.407586,0.5575,11181642,0.01,64,0.9,0.001,[False]
316,4,77,0.001351902,1,39.18566632,5526.643864,0.5575,11181642,0.01,64,0.9,0.001,[False]
317,4,78,0.001351902,1,39.20595074,5598.720906,0.5575,11181642,0.01,64,0.9,0.001,[False]
318,4,79,0.001351902,1,39.21419907,5670.984719,0.5575,11181642,0.01,64,0.9,0.001,[False]
319,4,80,0.001351902,1,39.24704123,5743.304329,0.5575,11181642,0.01,64,0.9,0.001,[False]
320,5,1,1.034482099,0.6626,39.95641804,44.73211217,0.667,11181642,0.01,64,0.9,0.001,"[True, 'all']"
321,5,2,0.774295026,0.8192,39.41282773,117.7837498,0.803,11181642,0.01,64,0.9,0.001,"[True, 'all']"
322,5,3,0.581256097,0.8618,39.49589348,192.3448143,0.8281,11181642,0.01,64,0.9,0.001,"[True, 'all']"
323,5,4,0.428148005,0.9044,39.4585526,265.3446124,0.8465,11181642,0.01,64,0.9,0.001,"[True, 'all']"
324,5,5,0.279809777,0.9472,39.46030617,338.4828019,0.8489,11181642,0.01,64,0.9,0.001,"[True, 'all']"
325,5,6,0.165782728,0.967,38.49675655,410.5427215,0.8607,11181642,0.01,64,0.9,0.001,"[True, 'all']"
326,5,7,0.043434201,0.9906,39.42858839,485.3644664,0.8727,11181642,0.01,64,0.9,0.001,"[True, 'all']"
327,5,8,0.009999582,0.998,39.54408717,559.3114967,0.8851,11181642,0.01,64,0.9,0.001,"[True, 'all']"
328,5,9,0.002067641,0.9998,39.51587391,633.8067677,0.8861,11181642,0.01,64,0.9,0.001,"[True, 'all']"
329,5,10,0.000892508,1,39.55548668,709.0038831,0.886,11181642,0.01,64,0.9,0.001,"[True, 'all']"
330,5,11,0.000781913,1,39.51480222,783.3714261,0.886,11181642,0.01,64,0.9,0.001,"[True, 'all']"
331,5,12,0.000727605,1,39.55769348,858.7672236,0.886,11181642,0.01,64,0.9,0.001,"[True, 'all']"
332,5,13,0.000696451,1,39.35105014,933.1415572,0.887,11181642,0.01,64,0.9,0.001,"[True, 'all']"
333,5,14,0.000678122,1,39.40417385,1006.421058,0.8882,11181642,0.01,64,0.9,0.001,"[True, 'all']"
334,5,15,0.000668084,1,39.31579518,1079.671437,0.8884,11181642,0.01,64,0.9,0.001,"[True, 'all']"
335,5,16,0.000663549,1,39.31755042,1152.920194,0.8884,11181642,0.01,64,0.9,0.001,"[True, 'all']"
336,5,17,0.000663115,1,39.33781171,1226.354769,0.8886,11181642,0.01,64,0.9,0.001,"[True, 'all']"
337,5,18,0.000665696,1,39.37790942,1299.551184,0.889,11181642,0.01,64,0.9,0.001,"[True, 'all']"
338,5,19,0.000670612,1,39.3377459,1373.006637,0.889,11181642,0.01,64,0.9,0.001,"[True, 'all']"
339,5,20,0.00067736,1,39.2907114,1446.089916,0.8892,11181642,0.01,64,0.9,0.001,"[True, 'all']"
340,6,1,0.963904163,0.6776,26.1589694,28.7012682,0.6601,11181642,0.01,64,0.9,0.001,"[True, 40]"
341,6,2,0.504904994,0.8912,26.16963077,89.11027932,0.8332,11181642,0.01,64,0.9,0.001,"[True, 40]"
342,6,3,0.52715853,0.9154,26.19165611,149.3238983,0.8432,11181642,0.01,64,0.9,0.001,"[True, 40]"
343,6,4,0.401175774,0.9306,26.12266445,209.4591682,0.8422,11181642,0.01,64,0.9,0.001,"[True, 40]"
344,6,5,0.206070438,0.9626,26.20799351,269.4368279,0.8593,11181642,0.01,64,0.9,0.001,"[True, 40]"
345,6,6,0.143935527,0.9782,26.13579392,329.6773639,0.8618,11181642,0.01,64,0.9,0.001,"[True, 40]"
346,6,7,0.071155148,0.9888,26.11898565,389.5580094,0.8722,11181642,0.01,64,0.9,0.001,"[True, 40]"
347,6,8,0.0479212,0.9938,26.06824493,449.5085897,0.8743,11181642,0.01,64,0.9,0.001,"[True, 40]"
348,6,9,0.0202194,0.9978,26.09923267,509.4801846,0.8743,11181642,0.01,64,0.9,0.001,"[True, 40]"
349,6,10,0.003606423,1,26.08882689,569.5091934,0.8783,11181642,0.01,64,0.9,0.001,"[True, 40]"
350,6,11,0.000770123,1,26.07726669,629.3211908,0.8794,11181642,0.01,64,0.9,0.001,"[True, 40]"
351,6,12,0.000660016,1,26.13107872,689.5330739,0.8797,11181642,0.01,64,0.9,0.001,"[True, 40]"
352,6,13,0.000604901,1,26.07126594,749.476702,0.8796,11181642,0.01,64,0.9,0.001,"[True, 40]"
353,6,14,0.000571126,1,26.08918905,809.5269876,0.8796,11181642,0.01,64,0.9,0.001,"[True, 40]"
354,6,15,0.00054962,1,26.12309861,869.4975147,0.8792,11181642,0.01,64,0.9,0.001,"[True, 40]"
355,6,16,0.000536153,1,26.11910915,929.452085,0.8793,11181642,0.01,64,0.9,0.001,"[True, 40]"
356,6,17,0.000528267,1,26.05501914,989.3056638,0.8794,11181642,0.01,64,0.9,0.001,"[True, 40]"
357,6,18,0.000524576,1,26.06322598,1049.210338,0.8797,11181642,0.01,64,0.9,0.001,"[True, 40]"
358,6,19,0.000524094,1,26.02335954,1109.04453,0.88,11181642,0.01,64,0.9,0.001,"[True, 40]"
359,6,20,0.000526146,1,26.06325889,1168.814595,0.8804,11181642,0.01,64,0.9,0.001,"[True, 40]"
360,7,1,2.20355442,0.203,39.36377072,41.84444785,0.103,11181642,0.01,64,0.9,0.0005,[False]
361,7,2,2.142786372,0.2828,39.30057502,114.9794872,0.1517,11181642,0.01,64,0.9,0.0005,[False]
362,7,3,1.939422395,0.3316,39.39653039,187.8185186,0.2251,11181642,0.01,64,0.9,0.0005,[False]
363,7,4,1.806822354,0.375,39.39501047,261.0338347,0.2805,11181642,0.01,64,0.9,0.0005,[False]
364,7,5,1.675548811,0.4208,39.64265776,335.6888325,0.3227,11181642,0.01,64,0.9,0.0005,[False]
365,7,6,1.538464076,0.4624,39.50513983,410.3835046,0.3482,11181642,0.01,64,0.9,0.0005,[False]
366,7,7,1.420656001,0.5092,39.39144158,485.8604143,0.3843,11181642,0.01,64,0.9,0.0005,[False]
367,7,8,1.257900655,0.5594,37.80344915,558.4447956,0.4016,11181642,0.01,64,0.9,0.0005,[False]
368,7,9,1.121405299,0.6114,39.35144997,633.3032331,0.4125,11181642,0.01,64,0.9,0.0005,[False]
369,7,10,0.992508466,0.6548,39.44407248,707.8264389,0.4061,11181642,0.01,64,0.9,0.0005,[False]
370,7,11,0.937456071,0.6828,39.55367351,783.1544037,0.4358,11181642,0.01,64,0.9,0.0005,[False]
371,7,12,0.790067977,0.7368,39.49816704,857.9281654,0.4417,11181642,0.01,64,0.9,0.0005,[False]
372,7,13,0.672230509,0.7784,39.444031,933.3140202,0.4704,11181642,0.01,64,0.9,0.0005,[False]
373,7,14,0.57148527,0.8228,39.39364862,1008.151825,0.4609,11181642,0.01,64,0.9,0.0005,[False]
374,7,15,0.504913859,0.8392,39.40175438,1084.675703,0.4783,11181642,0.01,64,0.9,0.0005,[False]
375,7,16,0.442855445,0.866,39.29439926,1158.861736,0.4753,11181642,0.01,64,0.9,0.0005,[False]
376,7,17,0.397276962,0.8832,39.34238505,1233.699142,0.486,11181642,0.01,64,0.9,0.0005,[False]
377,7,18,0.340122954,0.911,39.38428497,1308.708101,0.5123,11181642,0.01,64,0.9,0.0005,[False]
378,7,19,0.262656734,0.9326,39.39430928,1383.757033,0.5156,11181642,0.01,64,0.9,0.0005,[False]
379,7,20,0.191827699,0.9496,39.57158899,1459.437998,0.5142,11181642,0.01,64,0.9,0.0005,[False]
380,8,1,1.67398518,0.4742,39.62692666,43.21072888,0.6951,11181642,0.001,64,0.9,0.005,"[True, 'all']"
381,8,2,0.778387621,0.772,39.48077011,116.4893208,0.8116,11181642,0.001,64,0.9,0.005,"[True, 'all']"
382,8,3,0.485092693,0.872,39.6924479,190.0052629,0.8525,11181642,0.001,64,0.9,0.005,"[True, 'all']"
383,8,4,0.325914477,0.9274,39.52313185,263.6031885,0.8679,11181642,0.001,64,0.9,0.005,"[True, 'all']"
384,8,5,0.222169316,0.9622,39.48774004,337.3761752,0.8726,11181642,0.001,64,0.9,0.005,"[True, 'all']"
385,8,6,0.158531002,0.98,39.37580633,411.0352449,0.8749,11181642,0.001,64,0.9,0.005,"[True, 'all']"
386,8,7,0.116632677,0.9912,39.36557436,484.4746432,0.8792,11181642,0.001,64,0.9,0.005,"[True, 'all']"
387,8,8,0.087301971,0.9964,39.3390975,557.9862998,0.8813,11181642,0.001,64,0.9,0.005,"[True, 'all']"
388,8,9,0.06178852,0.9988,39.49243307,631.6465173,0.8815,11181642,0.001,64,0.9,0.005,"[True, 'all']"
389,8,10,0.050236602,0.9992,39.40936303,705.3012455,0.8822,11181642,0.001,64,0.9,0.005,"[True, 'all']"
390,8,11,0.042666812,0.9992,39.44603419,779.0584507,0.882,11181642,0.001,64,0.9,0.005,"[True, 'all']"
391,8,12,0.033216708,1,39.40629339,852.8467419,0.8819,11181642,0.001,64,0.9,0.005,"[True, 'all']"
392,8,13,0.024691004,1,39.36997914,926.7333589,0.8825,11181642,0.001,64,0.9,0.005,"[True, 'all']"
393,8,14,0.020406429,1,39.43873096,1000.513399,0.8824,11181642,0.001,64,0.9,0.005,"[True, 'all']"
394,8,15,0.01763015,1,39.43072891,1074.260012,0.883,11181642,0.001,64,0.9,0.005,"[True, 'all']"
395,8,16,0.015523955,1,39.35068226,1148.02811,0.8819,11181642,0.001,64,0.9,0.005,"[True, 'all']"
396,8,17,0.014094086,1,39.44756889,1221.841718,0.8822,11181642,0.001,64,0.9,0.005,"[True, 'all']"
397,8,18,0.012939596,1,39.59901333,1296.023425,0.882,11181642,0.001,64,0.9,0.005,"[True, 'all']"
398,8,19,0.012015229,1,39.50836611,1369.947665,0.8822,11181642,0.001,64,0.9,0.005,"[True, 'all']"
399,8,20,0.01123501,1,39.55879068,1443.971201,0.882,11181642,0.001,64,0.9,0.005,"[True, 'all']"
400,8,21,0.010579612,1,39.43688774,1517.659409,0.882,11181642,0.001,64,0.9,0.005,"[True, 'all']"
401,8,22,0.010022818,1,39.35843563,1591.433753,0.8816,11181642,0.001,64,0.9,0.005,"[True, 'all']"
402,8,23,0.009544661,1,39.54022479,1665.326293,0.8818,11181642,0.001,64,0.9,0.005,"[True, 'all']"
403,8,24,0.009127151,1,39.55793333,1739.248273,0.882,11181642,0.001,64,0.9,0.005,"[True, 'all']"
404,8,25,0.008762661,1,39.41367793,1813.261362,0.8824,11181642,0.001,64,0.9,0.005,"[True, 'all']"
405,9,1,1.697163087,0.4576,26.11017132,28.84805036,0.6787,11181642,0.001,64,0.9,0.005,"[True, 40]"
406,9,2,0.820750772,0.7596,26.0929358,89.13349223,0.7874,11181642,0.001,64,0.9,0.005,"[True, 40]"
407,9,3,0.534354119,0.855,26.08160043,149.562165,0.8279,11181642,0.001,64,0.9,0.005,"[True, 40]"
408,9,4,0.370839446,0.911,26.04557681,209.991735,0.8432,11181642,0.001,64,0.9,0.005,"[True, 40]"
409,9,5,0.258929473,0.9484,26.06041026,270.3648634,0.8494,11181642,0.001,64,0.9,0.005,"[True, 40]"
410,9,6,0.181335326,0.9784,26.01884842,330.7227964,0.8555,11181642,0.001,64,0.9,0.005,"[True, 40]"
411,9,7,0.128128794,0.99,26.0393219,391.0267594,0.8581,11181642,0.001,64,0.9,0.005,"[True, 40]"
412,9,8,0.092575452,0.9972,26.02867174,451.3047855,0.8604,11181642,0.001,64,0.9,0.005,"[True, 40]"
413,9,9,0.069276379,0.9988,26.03870463,511.6686401,0.8609,11181642,0.001,64,0.9,0.005,"[True, 40]"
414,9,10,0.055670232,0.9994,26.04560471,572.0194497,0.8617,11181642,0.001,64,0.9,0.005,"[True, 40]"
415,9,11,0.044906531,0.9992,26.05908608,632.60814,0.8613,11181642,0.001,64,0.9,0.005,"[True, 40]"
416,9,12,0.037264214,1,26.0515871,692.9749048,0.8616,11181642,0.001,64,0.9,0.005,"[True, 40]"
417,9,13,0.030993844,1,26.0662756,753.440136,0.8617,11181642,0.001,64,0.9,0.005,"[True, 40]"
418,9,14,0.026588409,0.9998,26.04034829,813.8181856,0.8626,11181642,0.001,64,0.9,0.005,"[True, 40]"
419,9,15,0.024028719,1,26.0286231,874.324523,0.8627,11181642,0.001,64,0.9,0.005,"[True, 40]"
420,9,16,0.019707324,1,26.05269909,934.8824925,0.8619,11181642,0.001,64,0.9,0.005,"[True, 40]"
421,9,17,0.017438579,1,26.07226086,995.258533,0.8622,11181642,0.001,64,0.9,0.005,"[True, 40]"
422,9,18,0.015961116,1,26.06501698,1055.789298,0.8628,11181642,0.001,64,0.9,0.005,"[True, 40]"
423,9,19,0.014791368,1,26.01739144,1116.335294,0.8627,11181642,0.001,64,0.9,0.005,"[True, 40]"
424,9,20,0.013808265,1,26.0462811,1176.587047,0.8623,11181642,0.001,64,0.9,0.005,"[True, 40]"
425,9,21,0.012985564,1,26.04425907,1237.104065,0.8624,11181642,0.001,64,0.9,0.005,"[True, 40]"
426,9,22,0.012274157,1,26.05654311,1297.527308,0.8624,11181642,0.001,64,0.9,0.005,"[True, 40]"
427,9,23,0.011664547,1,26.04718828,1357.867756,0.8625,11181642,0.001,64,0.9,0.005,"[True, 40]"
428,9,24,0.011128775,1,26.07619047,1418.302002,0.8624,11181642,0.001,64,0.9,0.005,"[True, 40]"
429,9,25,0.010661291,1,26.03914189,1478.665768,0.8622,11181642,0.001,64,0.9,0.005,"[True, 40]"
430,10,1,2.224845877,0.172,39.52343225,42.30730534,0.2114,11181642,0.001,64,0.9,0.001,[False]
431,10,2,2.051558006,0.234,39.41399121,116.1302235,0.274,11181642,0.001,64,0.9,0.001,[False]
432,10,3,1.954651385,0.2784,39.37704515,189.7596142,0.3063,11181642,0.001,64,0.9,0.001,[False]
433,10,4,1.883361986,0.3088,39.43266225,263.6470821,0.3321,11181642,0.001,64,0.9,0.001,[False]
434,10,5,1.810568585,0.3464,39.40047145,337.3906271,0.3555,11181642,0.001,64,0.9,0.001,[False]
435,10,6,1.738519661,0.3696,39.35087466,411.1135213,0.3721,11181642,0.001,64,0.9,0.001,[False]
436,10,7,1.678896957,0.4028,39.48422337,484.997695,0.3878,11181642,0.001,64,0.9,0.001,[False]
437,10,8,1.622298947,0.4234,39.40761518,558.8493652,0.4069,11181642,0.001,64,0.9,0.001,[False]
438,10,9,1.553788597,0.4552,39.42773724,632.7617607,0.4152,11181642,0.001,64,0.9,0.001,[False]
439,10,10,1.48922327,0.4822,39.45808578,706.7923214,0.4248,11181642,0.001,64,0.9,0.001,[False]
440,10,11,1.432652347,0.509,39.32151484,780.4330027,0.4301,11181642,0.001,64,0.9,0.001,[False]
441,10,12,1.3857438,0.5216,39.42847037,854.1921656,0.4293,11181642,0.001,64,0.9,0.001,[False]
442,10,13,1.334900021,0.5352,39.3890326,928.0220892,0.4395,11181642,0.001,64,0.9,0.001,[False]
443,10,14,1.266830674,0.5646,39.34268022,1001.843508,0.4494,11181642,0.001,64,0.9,0.001,[False]
444,10,15,1.188517948,0.5888,39.32187796,1075.679032,0.4523,11181642,0.001,64,0.9,0.001,[False]
445,10,16,1.10867828,0.6246,39.46827245,1149.487413,0.4571,11181642,0.001,64,0.9,0.001,[False]
446,10,17,1.021425915,0.6668,39.6053834,1223.587522,0.4554,11181642,0.001,64,0.9,0.001,[False]
447,10,18,0.943186098,0.7024,39.38308573,1297.496205,0.4585,11181642,0.001,64,0.9,0.001,[False]
448,10,19,0.877541427,0.733,39.62580895,1371.540801,0.4615,11181642,0.001,64,0.9,0.001,[False]
449,10,20,0.810197855,0.759,39.40233016,1445.380981,0.4618,11181642,0.001,64,0.9,0.001,[False]
450,10,21,0.739550797,0.7844,39.41727996,1519.357785,0.4579,11181642,0.001,64,0.9,0.001,[False]
451,10,22,0.685910791,0.803,39.37633467,1593.038756,0.453,11181642,0.001,64,0.9,0.001,[False]
452,10,23,0.588483213,0.8422,39.31435061,1666.813904,0.4484,11181642,0.001,64,0.9,0.001,[False]
453,10,24,0.526593771,0.8732,39.39839625,1740.585322,0.4469,11181642,0.001,64,0.9,0.001,[False]
454,10,25,0.481900644,0.8836,39.35330987,1814.263755,0.4559,11181642,0.001,64,0.9,0.001,[False]
